company,date,openprice,closeprice
SWKS,2019-08-21 00:00:00,78.06,77.58
SWKS,2019-08-20 00:00:00,76.49,76.74
SWKS,2019-08-19 00:00:00,78.25,77.09
SWKS,2019-08-16 00:00:00,76.45,76.66
SWKS,2019-08-15 00:00:00,76.33,75.55
SWKS,2019-08-14 00:00:00,76.51,75.99
SWKS,2019-08-13 00:00:00,75.94,78.44
SWKS,2019-08-12 00:00:00,77.04,76.28
SWKS,2019-08-09 00:00:00,79.40,77.52
SWKS,2019-08-08 00:00:00,76.74,80.27
SWKS,2019-08-07 00:00:00,76.67,79.90
SWKS,2019-08-06 00:00:00,76.81,77.66
SWKS,2019-08-05 00:00:00,76.86,75.82
SWKS,2019-08-02 00:00:00,81.91,79.33
SWKS,2019-08-01 00:00:00,85,82.77
SWKS,2019-07-31 00:00:00,88.77,85.28
SWKS,2019-07-30 00:00:00,86.08,87.75
SWKS,2019-07-29 00:00:00,85.98,86.80
SWKS,2019-07-26 00:00:00,86.13,85.98
SWKS,2019-07-25 00:00:00,86.02,85.66
SWKS,2019-07-24 00:00:00,85,86.35
SWKS,2019-07-23 00:00:00,83.92,84.54
SWKS,2019-07-22 00:00:00,81.78,83.27
SWKS,2019-07-19 00:00:00,81.85,81.32
SWKS,2019-07-18 00:00:00,80.65,81.42
SWKS,2019-07-17 00:00:00,81.99,80.17
SWKS,2019-07-16 00:00:00,82,81.31
SWKS,2019-07-15 00:00:00,81.40,82.04
SWKS,2019-07-12 00:00:00,79.34,81.01
SWKS,2019-07-11 00:00:00,80.13,79.18
SWKS,2019-07-10 00:00:00,80.70,79.91
SWKS,2019-07-09 00:00:00,78.68,79.76
SWKS,2019-07-08 00:00:00,79.44,79.35
SWKS,2019-07-05 00:00:00,79.95,80.33
SWKS,2019-07-03 00:00:00,81.41,80.69
SWKS,2019-07-02 00:00:00,81.61,80.84
SWKS,2019-07-01 00:00:00,83.26,81.91
SWKS,2019-06-28 00:00:00,77.49,77.27
SWKS,2019-06-27 00:00:00,76.58,76.95
SWKS,2019-06-26 00:00:00,76.14,75.84
SWKS,2019-06-25 00:00:00,75.96,74.32
SWKS,2019-06-24 00:00:00,75.16,75.91
SWKS,2019-06-21 00:00:00,75.50,75.22
SWKS,2019-06-20 00:00:00,77.22,75.84
SWKS,2019-06-19 00:00:00,75.95,75.53
SWKS,2019-06-18 00:00:00,73.18,75.72
SWKS,2019-06-17 00:00:00,71.65,72.44
SWKS,2019-06-14 00:00:00,71.58,71.80
SWKS,2019-06-13 00:00:00,72.97,73.35
SWKS,2019-06-12 00:00:00,73.36,72.66
SWKS,2019-06-11 00:00:00,74.21,73.97
SWKS,2019-06-10 00:00:00,70.89,73.10
SWKS,2019-06-07 00:00:00,69.33,70.15
SWKS,2019-06-06 00:00:00,68.05,69.43
SWKS,2019-06-05 00:00:00,69.50,67.96
SWKS,2019-06-04 00:00:00,67.97,69.40
SWKS,2019-06-03 00:00:00,67.26,66.92
SWKS,2019-05-31 00:00:00,67.23,66.63
SWKS,2019-05-30 00:00:00,68.51,68.27
SWKS,2019-05-29 00:00:00,67.54,68.54
SWKS,2019-05-28 00:00:00,69.95,68.01
SWKS,2019-05-24 00:00:00,69.17,69.53
SWKS,2019-05-23 00:00:00,67.28,68.46
SWKS,2019-05-22 00:00:00,68.91,68.54
SWKS,2019-05-21 00:00:00,70.01,69.74
SWKS,2019-05-20 00:00:00,67.73,68.01
SWKS,2019-05-17 00:00:00,72.12,70.41
SWKS,2019-05-16 00:00:00,76.25,73.99
SWKS,2019-05-15 00:00:00,77.43,78.75
SWKS,2019-05-14 00:00:00,77.95,78.11
SWKS,2019-05-13 00:00:00,80,76.63
SWKS,2019-05-10 00:00:00,83.13,82.56
SWKS,2019-05-09 00:00:00,83,83.64
SWKS,2019-05-08 00:00:00,83.45,84.06
SWKS,2019-05-07 00:00:00,85.09,83.55
SWKS,2019-05-06 00:00:00,84.04,86.52
SWKS,2019-05-03 00:00:00,88.61,87.60
SWKS,2019-05-02 00:00:00,88.52,90.79
SWKS,2019-05-01 00:00:00,90.19,88.48
SWKS,2019-04-30 00:00:00,87.02,88.18
SWKS,2019-04-29 00:00:00,86.69,86.80
SWKS,2019-04-26 00:00:00,87.37,87.02
SWKS,2019-04-25 00:00:00,89.61,88.53
SWKS,2019-04-24 00:00:00,89.23,89.90
SWKS,2019-04-23 00:00:00,88.27,89.24
SWKS,2019-04-22 00:00:00,89.50,88.27
SWKS,2019-04-18 00:00:00,91.60,90
SWKS,2019-04-17 00:00:00,93.35,91.18
SWKS,2019-04-16 00:00:00,91,93.56
SWKS,2019-04-15 00:00:00,90.87,90.28
SWKS,2019-04-12 00:00:00,89.05,90.68
SWKS,2019-04-11 00:00:00,88.23,88.24
SWKS,2019-04-10 00:00:00,87.05,88.05
SWKS,2019-04-09 00:00:00,87.16,87.07
SWKS,2019-04-08 00:00:00,86.60,87.65
SWKS,2019-04-05 00:00:00,85.74,86.80
SWKS,2019-04-04 00:00:00,85.17,85.51
SWKS,2019-04-03 00:00:00,85.12,85.36
SWKS,2019-04-02 00:00:00,83.94,84.16
SWKS,2019-04-01 00:00:00,83.34,83.86
SWKS,2019-03-29 00:00:00,81.44,82.48
SWKS,2019-03-28 00:00:00,80.76,80.54
SWKS,2019-03-27 00:00:00,82.12,80.59
SWKS,2019-03-26 00:00:00,82.10,82.12
SWKS,2019-03-25 00:00:00,82.27,81.45
SWKS,2019-03-22 00:00:00,85.63,82.59
SWKS,2019-03-21 00:00:00,82.12,86.07
SWKS,2019-03-20 00:00:00,83.38,81.75
SWKS,2019-03-19 00:00:00,83.21,83.42
SWKS,2019-03-18 00:00:00,83.87,82.59
SWKS,2019-03-15 00:00:00,82.16,83.76
SWKS,2019-03-14 00:00:00,81.88,81.43
SWKS,2019-03-13 00:00:00,82.81,81.77
SWKS,2019-03-12 00:00:00,81.74,82.26
SWKS,2019-03-11 00:00:00,80.59,81.48
SWKS,2019-03-08 00:00:00,78.39,80.13
SWKS,2019-03-07 00:00:00,80.72,79.50
SWKS,2019-03-06 00:00:00,81.94,80.99
TCOM,2020-03-05 00:00:00,29.87,29.95
TCOM,2020-03-04 00:00:00,30.38,30.55
TCOM,2020-03-03 00:00:00,30.50,29.94
TCOM,2020-03-02 00:00:00,30.63,30.50
TCOM,2020-02-28 00:00:00,29.33,30.36
TCOM,2020-02-27 00:00:00,29.99,30.01
TCOM,2020-02-26 00:00:00,30.56,30.25
TCOM,2020-02-25 00:00:00,31.87,30.15
TCOM,2020-02-24 00:00:00,31.38,31.26
TCOM,2020-02-21 00:00:00,33.76,33.06
TCOM,2020-02-20 00:00:00,34.95,33.86
TCOM,2020-02-19 00:00:00,34,34.79
TCOM,2020-02-18 00:00:00,33.23,33.64
TCOM,2020-02-14 00:00:00,33.81,33.42
TCOM,2020-02-13 00:00:00,33.60,33.69
TCOM,2020-02-12 00:00:00,34.13,34.31
TCOM,2020-02-11 00:00:00,33.01,33.79
TCOM,2020-02-10 00:00:00,33.50,32.66
TCOM,2020-02-07 00:00:00,33.59,33.87
TCOM,2020-02-06 00:00:00,34.05,34.07
TCOM,2020-02-05 00:00:00,35,33.93
TCOM,2020-02-04 00:00:00,33.02,34.10
TCOM,2020-02-03 00:00:00,32.12,32.34
TCOM,2020-01-31 00:00:00,32.51,32.13
TCOM,2020-01-30 00:00:00,31.89,33.16
TCOM,2020-01-29 00:00:00,33.60,32.86
TCOM,2020-01-28 00:00:00,32.06,32.95
TCOM,2020-01-27 00:00:00,28.97,31.45
TCOM,2020-01-24 00:00:00,33.13,31.90
TCOM,2020-01-23 00:00:00,33.66,34.26
TCOM,2020-01-22 00:00:00,35.71,34.45
TCOM,2020-01-21 00:00:00,34.56,35.86
TCOM,2020-01-17 00:00:00,38.60,38.94
TCOM,2020-01-16 00:00:00,38.15,38.45
TCOM,2020-01-15 00:00:00,38.39,37.56
TCOM,2020-01-14 00:00:00,37.28,38.50
TCOM,2020-01-13 00:00:00,37.24,37.65
TCOM,2020-01-10 00:00:00,37.96,36.70
TCOM,2020-01-09 00:00:00,37.49,37.12
TCOM,2020-01-08 00:00:00,37.09,36.87
TCOM,2020-01-07 00:00:00,35.75,37.33
TCOM,2020-01-06 00:00:00,35.76,35.69
TCOM,2020-01-03 00:00:00,36.09,36.18
TCOM,2020-01-02 00:00:00,34.94,36.97
TCOM,2019-12-31 00:00:00,34,33.54
TCOM,2019-12-30 00:00:00,34.68,34.20
TCOM,2019-12-27 00:00:00,34.75,34.61
TCOM,2019-12-26 00:00:00,34.49,34.57
TCOM,2019-12-24 00:00:00,34.35,34.47
TCOM,2019-12-23 00:00:00,34.81,34.66
TCOM,2019-12-20 00:00:00,34.24,34.57
TCOM,2019-12-19 00:00:00,34.20,34.16
TCOM,2019-12-18 00:00:00,33.90,34.31
TCOM,2019-12-17 00:00:00,34.13,34
TCOM,2019-12-16 00:00:00,33.95,34.09
TCOM,2019-12-13 00:00:00,33.52,33.78
TCOM,2019-12-12 00:00:00,32.20,33.21
TCOM,2019-12-11 00:00:00,32,31.97
TCOM,2019-12-10 00:00:00,32.24,31.85
TCOM,2019-12-09 00:00:00,32.57,32.07
TCOM,2019-12-06 00:00:00,32.66,32.87
TCOM,2019-12-05 00:00:00,31.68,32.22
TCOM,2019-12-04 00:00:00,31.64,31.68
TCOM,2019-12-03 00:00:00,31.45,31.48
TCOM,2019-12-02 00:00:00,33.15,31.88
TCOM,2019-11-29 00:00:00,32.89,33.24
TCOM,2019-11-27 00:00:00,33,33.13
TCOM,2019-11-26 00:00:00,32.71,32.89
TCOM,2019-11-25 00:00:00,32.68,32.81
TCOM,2019-11-22 00:00:00,31.33,32.33
TCOM,2019-11-21 00:00:00,30.90,31.01
TCOM,2019-11-20 00:00:00,31.66,31.01
TCOM,2019-11-19 00:00:00,31.87,31.61
TCOM,2019-11-18 00:00:00,31.11,31.43
TCOM,2019-11-15 00:00:00,31.65,31.14
TCOM,2019-11-14 00:00:00,32.49,31.30
TCOM,2019-11-13 00:00:00,33.70,32.75
TCOM,2019-11-12 00:00:00,34,33.77
TCOM,2019-11-11 00:00:00,33.24,33.88
TCOM,2019-11-08 00:00:00,35.21,34.17
TCOM,2019-11-07 00:00:00,35.82,34.93
TCOM,2019-11-06 00:00:00,35.75,35.05
TCOM,2019-11-05 00:00:00,35,35.75
TCOM,2019-11-04 00:00:00,34.10,34.93
TCOM,2019-11-01 00:00:00,33.55,33.79
TCOM,2019-10-31 00:00:00,32.43,32.99
TCOM,2019-10-30 00:00:00,31.62,32.32
TCOM,2019-10-29 00:00:00,31.29,31.54
TCOM,2019-10-28 00:00:00,31.11,31.38
TCOM,2019-10-25 00:00:00,30.36,30.82
TCOM,2019-10-24 00:00:00,30.37,30.60
TCOM,2019-10-23 00:00:00,30.34,30.29
TCOM,2019-10-22 00:00:00,30.40,30.67
TCOM,2019-10-21 00:00:00,29.59,30.28
TCOM,2019-10-18 00:00:00,30.42,29.38
TCOM,2019-10-17 00:00:00,31.20,30.42
TCOM,2019-10-16 00:00:00,30.77,30.84
TCOM,2019-10-15 00:00:00,30.72,30.86
TCOM,2019-10-14 00:00:00,30.73,30.54
TCOM,2019-10-11 00:00:00,30.47,30.58
TCOM,2019-10-10 00:00:00,29.01,29.38
TCOM,2019-10-09 00:00:00,29.31,29.03
TCOM,2019-10-08 00:00:00,29.51,28.85
TCOM,2019-10-07 00:00:00,30.09,29.98
TCOM,2019-10-04 00:00:00,30.80,30.35
TCOM,2019-10-03 00:00:00,30.26,30.80
TCOM,2019-10-02 00:00:00,29.73,29.94
TCOM,2019-10-01 00:00:00,29.57,29.84
TCOM,2019-09-30 00:00:00,29.38,29.29
TCOM,2019-09-27 00:00:00,29.33,29.02
TCOM,2019-09-26 00:00:00,30.89,29.81
TCOM,2019-09-25 00:00:00,31.50,32.15
TCOM,2019-09-24 00:00:00,32.12,31.75
TCOM,2019-09-23 00:00:00,32.99,32.04
TCOM,2019-09-20 00:00:00,33.32,33.08
TCOM,2019-09-19 00:00:00,34.02,33.20
TCOM,2019-09-18 00:00:00,35.20,34.03
TCOM,2019-09-17 00:00:00,35.50,35.24
TCOM,2019-09-16 00:00:00,34.93,35.63
TCOM,2019-09-13 00:00:00,35.46,36.01
TCOM,2019-09-12 00:00:00,36.41,34.83
TCOM,2019-09-11 00:00:00,34.41,36.12
TCOM,2019-09-10 00:00:00,34.20,34.17
TCOM,2019-09-09 00:00:00,34.75,35.11
TCOM,2019-09-06 00:00:00,34.20,34.93
TCOM,2019-09-05 00:00:00,33.11,34.10
TCOM,2019-09-04 00:00:00,32.77,32.87
TCOM,2019-09-03 00:00:00,32.27,31.58
TCOM,2019-08-30 00:00:00,32.19,32.38
TCOM,2019-08-29 00:00:00,32.21,31.87
TCOM,2019-08-28 00:00:00,31.38,31.68
TCOM,2019-08-27 00:00:00,31.88,31.39
TCOM,2019-08-26 00:00:00,32.53,31.86
TCOM,2019-08-23 00:00:00,33.03,32.14
TCOM,2019-08-22 00:00:00,34.50,33.32
TCOM,2019-08-21 00:00:00,35.66,34.70
TCOM,2019-08-20 00:00:00,34.79,35.26
TCOM,2019-08-19 00:00:00,34.48,35.30
TCOM,2019-08-16 00:00:00,33.17,33.53
TCOM,2019-08-15 00:00:00,32.51,32.36
TCOM,2019-08-14 00:00:00,32.83,32.13
TCOM,2019-08-13 00:00:00,32.78,33.44
TCOM,2019-08-12 00:00:00,33.25,32.74
TCOM,2019-08-09 00:00:00,34.49,33.93
TCOM,2019-08-08 00:00:00,34.50,34.99
TCOM,2019-08-07 00:00:00,33.33,34.15
TCOM,2019-08-06 00:00:00,34.15,33.99
TCOM,2019-08-05 00:00:00,34.67,33.50
TCOM,2019-08-02 00:00:00,36.91,36.44
TCOM,2019-08-01 00:00:00,38.98,37.29
TCOM,2019-07-31 00:00:00,39.15,38.98
TCOM,2019-07-30 00:00:00,38.93,39.21
TCOM,2019-07-29 00:00:00,39.11,39.33
TCOM,2019-07-26 00:00:00,40.49,39.19
TCOM,2019-07-25 00:00:00,40.27,40.33
TCOM,2019-07-24 00:00:00,40.50,40.28
TCOM,2019-07-23 00:00:00,38.69,40.76
TCOM,2019-07-22 00:00:00,38.06,38.56
TCOM,2019-07-19 00:00:00,38.25,38.16
TCOM,2019-07-18 00:00:00,37.69,38.01
TCOM,2019-07-17 00:00:00,37.39,37.60
TCOM,2019-07-16 00:00:00,37.47,36.86
TCOM,2019-07-15 00:00:00,37.55,37.35
TCOM,2019-07-12 00:00:00,37.71,37.25
TCOM,2019-07-11 00:00:00,37.96,37.39
TCOM,2019-07-10 00:00:00,38.46,37.96
TCOM,2019-07-09 00:00:00,36.68,37.94
TCOM,2019-07-08 00:00:00,38.04,36.80
TCOM,2019-07-05 00:00:00,38.20,38.57
TCOM,2019-07-03 00:00:00,38.96,38.69
TCOM,2019-07-02 00:00:00,38.43,38.88
TCOM,2019-07-01 00:00:00,38.58,38.66
TCOM,2019-06-28 00:00:00,37.39,36.91
TCOM,2019-06-27 00:00:00,37.01,37.11
TCOM,2019-06-26 00:00:00,35.58,36.79
TCOM,2019-06-25 00:00:00,36.22,35
TCOM,2019-06-24 00:00:00,36.05,36.43
TCOM,2019-06-21 00:00:00,36.05,36.05
TCOM,2019-06-20 00:00:00,37.52,36.48
TCOM,2019-06-19 00:00:00,36.30,36.63
TCOM,2019-06-18 00:00:00,34.19,35.99
TCOM,2019-06-17 00:00:00,33.80,33.86
TCOM,2019-06-14 00:00:00,34.17,33.47
TCOM,2019-06-13 00:00:00,35.28,34.54
TCOM,2019-06-12 00:00:00,35.22,35.20
TCOM,2019-06-11 00:00:00,35.90,36.19
TCOM,2019-06-10 00:00:00,34.42,35.10
TCOM,2019-06-07 00:00:00,33.72,33.95
TCOM,2019-06-06 00:00:00,33.58,33.58
TCOM,2019-06-05 00:00:00,35.21,33.73
TCOM,2019-06-04 00:00:00,33.97,34.87
TCOM,2019-06-03 00:00:00,34.49,33.96
TCOM,2019-05-31 00:00:00,34.09,34.56
TCOM,2019-05-30 00:00:00,33.79,34.68
TCOM,2019-05-29 00:00:00,34.09,34.07
TCOM,2019-05-28 00:00:00,35.41,34.36
TCOM,2019-05-24 00:00:00,37.09,35.18
TCOM,2019-05-23 00:00:00,36.40,36.46
TCOM,2019-05-22 00:00:00,37.60,37.66
TCOM,2019-05-21 00:00:00,36.50,37.89
TCOM,2019-05-20 00:00:00,35.97,36.04
TCOM,2019-05-17 00:00:00,38.12,36.70
TCOM,2019-05-16 00:00:00,39.06,38.81
TCOM,2019-05-15 00:00:00,38.97,38.96
TCOM,2019-05-14 00:00:00,38.55,38.85
TCOM,2019-05-13 00:00:00,38.56,38.07
TCOM,2019-05-10 00:00:00,41.22,40
TCOM,2019-05-09 00:00:00,39.95,40.63
TCOM,2019-05-08 00:00:00,40.81,40.64
TCOM,2019-05-07 00:00:00,41.96,41.04
TCOM,2019-05-06 00:00:00,41.93,41.95
TCOM,2019-05-03 00:00:00,43.29,44.18
TCOM,2019-05-02 00:00:00,43.28,43.29
TCOM,2019-05-01 00:00:00,44.32,43.54
TCOM,2019-04-30 00:00:00,43.66,44.05
TCOM,2019-04-29 00:00:00,43.44,44.01
TCOM,2019-04-26 00:00:00,42.84,43.28
TCOM,2019-04-25 00:00:00,42.59,42.50
TCOM,2019-04-24 00:00:00,43.45,42.94
TCOM,2019-04-23 00:00:00,43.13,43.84
TCOM,2019-04-22 00:00:00,43.90,43.53
TCOM,2019-04-18 00:00:00,44.01,44.43
TCOM,2019-04-17 00:00:00,44.67,43.95
TCOM,2019-04-16 00:00:00,44.99,44.33
TCOM,2019-04-15 00:00:00,44.97,44.13
TCOM,2019-04-12 00:00:00,45.48,44.98
TCOM,2019-04-11 00:00:00,44.71,44.30
TCOM,2019-04-10 00:00:00,45.30,44.97
TCOM,2019-04-09 00:00:00,45,45.36
TCOM,2019-04-08 00:00:00,45.50,46.01
TCOM,2019-04-05 00:00:00,44.35,45.75
TCOM,2019-04-04 00:00:00,44.71,44.43
TCOM,2019-04-03 00:00:00,44.79,45.13
TCOM,2019-04-02 00:00:00,45,44.62
TCOM,2019-04-01 00:00:00,44.50,45.19
TCOM,2019-03-29 00:00:00,43.72,43.69
TCOM,2019-03-28 00:00:00,42.17,43.47
TCOM,2019-03-27 00:00:00,41.04,42.31
TCOM,2019-03-26 00:00:00,41.28,40.79
TCOM,2019-03-25 00:00:00,39.88,41.28
TCOM,2019-03-22 00:00:00,41.39,40.26
TCOM,2019-03-21 00:00:00,41.07,41.79
TCOM,2019-03-20 00:00:00,41.41,41.48
TCOM,2019-03-19 00:00:00,42.27,41.94
TCOM,2019-03-18 00:00:00,41.72,42.41
TCOM,2019-03-15 00:00:00,41.52,41.67
TCOM,2019-03-14 00:00:00,41.01,41.28
TCOM,2019-03-13 00:00:00,41.42,41.64
TCOM,2019-03-12 00:00:00,42,41.38
TCOM,2019-03-11 00:00:00,40.90,41.92
TCOM,2019-03-08 00:00:00,38.53,40.81
TCOM,2019-03-07 00:00:00,41.35,40.28
TCOM,2019-03-06 00:00:00,41,42.59
TMUS,2020-03-05 00:00:00,91.61,89.86
TMUS,2020-03-04 00:00:00,90.43,93.81
TMUS,2020-03-03 00:00:00,92.63,89.37
TMUS,2020-03-02 00:00:00,90.28,93.29
TMUS,2020-02-28 00:00:00,89.44,90.16
TMUS,2020-02-27 00:00:00,92.83,91.24
TMUS,2020-02-26 00:00:00,94.68,93.65
TMUS,2020-02-25 00:00:00,96.56,94.58
TMUS,2020-02-24 00:00:00,96.13,96.37
TMUS,2020-02-21 00:00:00,98.97,98.57
TMUS,2020-02-20 00:00:00,100.10,99.50
TMUS,2020-02-19 00:00:00,101.16,100.49
TMUS,2020-02-18 00:00:00,96.85,99.88
TMUS,2020-02-14 00:00:00,95.26,96.48
TMUS,2020-02-13 00:00:00,95.12,95.14
TMUS,2020-02-12 00:00:00,94,95.67
TMUS,2020-02-11 00:00:00,93.70,94.49
TMUS,2020-02-10 00:00:00,85.41,84.53
TMUS,2020-02-07 00:00:00,83.37,85.44
TMUS,2020-02-06 00:00:00,82.13,82.77
TMUS,2020-02-05 00:00:00,81.96,81.79
TMUS,2020-02-04 00:00:00,80.15,81.51
TMUS,2020-02-03 00:00:00,80.36,79.46
TMUS,2020-01-31 00:00:00,80.59,79.19
TMUS,2020-01-30 00:00:00,79.59,80.94
TMUS,2020-01-29 00:00:00,81.87,80.26
TMUS,2020-01-28 00:00:00,81.08,81.66
TMUS,2020-01-27 00:00:00,80.89,80.72
TMUS,2020-01-24 00:00:00,82.29,81.58
TMUS,2020-01-23 00:00:00,82.30,82.18
TMUS,2020-01-22 00:00:00,82.14,82.48
TMUS,2020-01-21 00:00:00,81.99,82.03
TMUS,2020-01-17 00:00:00,81.95,82.15
TMUS,2020-01-16 00:00:00,80.27,81.44
TMUS,2020-01-15 00:00:00,79.86,80.27
TMUS,2020-01-14 00:00:00,79.17,79.80
TMUS,2020-01-13 00:00:00,79.17,79.40
TMUS,2020-01-10 00:00:00,80.21,79
TMUS,2020-01-09 00:00:00,79.77,79.81
TMUS,2020-01-08 00:00:00,79.22,79.42
TMUS,2020-01-07 00:00:00,78.57,78.92
TMUS,2020-01-06 00:00:00,78.13,78.62
TMUS,2020-01-03 00:00:00,78.06,78.17
TMUS,2020-01-02 00:00:00,78.88,78.59
TMUS,2019-12-31 00:00:00,77.94,78.42
TMUS,2019-12-30 00:00:00,77.47,78.08
TMUS,2019-12-27 00:00:00,77.32,77.24
TMUS,2019-12-26 00:00:00,77.46,77.40
TMUS,2019-12-24 00:00:00,77.05,77.32
TMUS,2019-12-23 00:00:00,77.47,76.96
TMUS,2019-12-20 00:00:00,77.93,77.40
TMUS,2019-12-19 00:00:00,76.04,77.22
TMUS,2019-12-18 00:00:00,75.62,76.31
TMUS,2019-12-17 00:00:00,75.45,75.49
TMUS,2019-12-16 00:00:00,75.53,75.47
TMUS,2019-12-13 00:00:00,74.97,75.47
TMUS,2019-12-12 00:00:00,75.23,74.89
TMUS,2019-12-11 00:00:00,75.08,74.62
TMUS,2019-12-10 00:00:00,75.79,75.02
TMUS,2019-12-09 00:00:00,77.70,75.87
TMUS,2019-12-06 00:00:00,77.54,77.74
TMUS,2019-12-05 00:00:00,78.07,76.94
TMUS,2019-12-04 00:00:00,78.05,78.34
TMUS,2019-12-03 00:00:00,77.45,78.01
TMUS,2019-12-02 00:00:00,78.58,77.64
TMUS,2019-11-29 00:00:00,78.88,78.55
TMUS,2019-11-27 00:00:00,78.47,78.98
TMUS,2019-11-26 00:00:00,78,78.45
TMUS,2019-11-25 00:00:00,78.74,78
TMUS,2019-11-22 00:00:00,77.95,78.59
TMUS,2019-11-21 00:00:00,77.84,77.70
TMUS,2019-11-20 00:00:00,76.85,77.64
TMUS,2019-11-19 00:00:00,78.20,77.16
TMUS,2019-11-18 00:00:00,76.87,78.19
TMUS,2019-11-15 00:00:00,77.56,78.07
TMUS,2019-11-14 00:00:00,77.38,76.84
TMUS,2019-11-13 00:00:00,77.63,77.97
TMUS,2019-11-12 00:00:00,79.62,77.43
TMUS,2019-11-11 00:00:00,80.59,79.62
TMUS,2019-11-08 00:00:00,81.80,80.94
TMUS,2019-11-07 00:00:00,82.40,81.86
TMUS,2019-11-06 00:00:00,81.60,81.86
TMUS,2019-11-05 00:00:00,81.06,81.47
TMUS,2019-11-04 00:00:00,82.70,80.92
TMUS,2019-11-01 00:00:00,83.09,82.47
TMUS,2019-10-31 00:00:00,83.35,82.66
TMUS,2019-10-30 00:00:00,81.57,83.27
TMUS,2019-10-29 00:00:00,81.24,81.77
TMUS,2019-10-28 00:00:00,82.01,82.39
TMUS,2019-10-25 00:00:00,81.68,81.62
TMUS,2019-10-24 00:00:00,81.25,81.48
TMUS,2019-10-23 00:00:00,81.44,81.36
TMUS,2019-10-22 00:00:00,82.53,81.67
TMUS,2019-10-21 00:00:00,81.77,82.09
TMUS,2019-10-18 00:00:00,81.14,81.60
TMUS,2019-10-17 00:00:00,80.45,81.05
TMUS,2019-10-16 00:00:00,79.74,80.01
TMUS,2019-10-15 00:00:00,78.95,79.74
TMUS,2019-10-14 00:00:00,79.53,78.63
TMUS,2019-10-11 00:00:00,78.66,79.53
TMUS,2019-10-10 00:00:00,77.72,78.30
TMUS,2019-10-09 00:00:00,78.11,77.79
TMUS,2019-10-08 00:00:00,77.78,77.62
TMUS,2019-10-07 00:00:00,77.63,78.48
TMUS,2019-10-04 00:00:00,76.96,77.99
TMUS,2019-10-03 00:00:00,76.60,77.03
TMUS,2019-10-02 00:00:00,77.60,76.41
TMUS,2019-10-01 00:00:00,78.88,78.20
TMUS,2019-09-30 00:00:00,77.87,78.77
TMUS,2019-09-27 00:00:00,79.06,77.56
TMUS,2019-09-26 00:00:00,79.97,79
TMUS,2019-09-25 00:00:00,79.53,79.81
TMUS,2019-09-24 00:00:00,80.49,79.36
TMUS,2019-09-23 00:00:00,80.02,79.96
TMUS,2019-09-20 00:00:00,80.56,80.59
TMUS,2019-09-19 00:00:00,80.72,81
TMUS,2019-09-18 00:00:00,80.21,80.12
TMUS,2019-09-17 00:00:00,79.73,80.21
TMUS,2019-09-16 00:00:00,78.96,79.56
TMUS,2019-09-13 00:00:00,80.09,79.40
TMUS,2019-09-12 00:00:00,79.88,79.69
TMUS,2019-09-11 00:00:00,78.39,79.74
TMUS,2019-09-10 00:00:00,78.78,78.38
TMUS,2019-09-09 00:00:00,79.33,79.13
TMUS,2019-09-06 00:00:00,77.96,79.15
TMUS,2019-09-05 00:00:00,78.22,77.83
TMUS,2019-09-04 00:00:00,77.51,77.61
TMUS,2019-09-03 00:00:00,77.90,77.13
TMUS,2019-08-30 00:00:00,78.38,78.05
TMUS,2019-08-29 00:00:00,77.87,78.01
TMUS,2019-08-28 00:00:00,76.93,77.06
TMUS,2019-08-27 00:00:00,77.70,77.12
TMUS,2019-08-26 00:00:00,77,78.06
TMUS,2019-08-23 00:00:00,77.64,76.48
TMUS,2019-08-22 00:00:00,78.31,77.79
TMUS,2019-08-21 00:00:00,78.07,78.18
TMUS,2019-08-20 00:00:00,77.98,77.68
TMUS,2019-08-19 00:00:00,78.26,78.23
TMUS,2019-08-16 00:00:00,77.99,77.75
TMUS,2019-08-15 00:00:00,76.47,77.27
TMUS,2019-08-14 00:00:00,76.77,76.93
TMUS,2019-08-13 00:00:00,76.93,77.62
TMUS,2019-08-12 00:00:00,77.07,76.94
TMUS,2019-08-09 00:00:00,77.60,77.52
TMUS,2019-08-08 00:00:00,76.94,77.90
TMUS,2019-08-07 00:00:00,76.49,76.48
TMUS,2019-08-06 00:00:00,76.51,77.28
TMUS,2019-08-05 00:00:00,76.85,76.19
TMUS,2019-08-02 00:00:00,79.39,77.73
TMUS,2019-08-01 00:00:00,79.99,79.31
TMUS,2019-07-31 00:00:00,81.22,79.73
TMUS,2019-07-30 00:00:00,81.70,81.30
TMUS,2019-07-29 00:00:00,84.63,82.38
TMUS,2019-07-26 00:00:00,81.10,84.25
TMUS,2019-07-25 00:00:00,81.36,79.91
TMUS,2019-07-24 00:00:00,79.20,80.61
TMUS,2019-07-23 00:00:00,77.74,78.14
TMUS,2019-07-22 00:00:00,77.80,77.66
TMUS,2019-07-19 00:00:00,77.99,77.43
TMUS,2019-07-18 00:00:00,78.78,77.97
TMUS,2019-07-17 00:00:00,79.23,78.93
TMUS,2019-07-16 00:00:00,79.35,79.04
TMUS,2019-07-15 00:00:00,79.67,79.31
TMUS,2019-07-12 00:00:00,78.20,79.45
TMUS,2019-07-11 00:00:00,78.73,78.26
TMUS,2019-07-10 00:00:00,77.96,78.63
TMUS,2019-07-09 00:00:00,75.35,75.15
TMUS,2019-07-08 00:00:00,76.37,75.63
TMUS,2019-07-05 00:00:00,75.83,76.23
